year,locality,axis_label,fig_title,fig_order,start_zero,value
1996,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,27.29669959832539
1996,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos tånglake,3012,TRUE,59.075745671261934
1996,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.243354074701386
1996,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad tånglake,3005,FALSE,0.36951049874579495
1996,Kvädöfjärden,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,17.833266257487207
1996,Kvädöfjärden,"Längd, cm",Längd hos analyserad tånglake,3003,FALSE,22.409238615003137
1996,Kvädöfjärden,m,"Siktdjup, säsongsmedel",2012,FALSE,4.657575757575757
1996,Kvädöfjärden,mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,204.45454545454547
1996,Kvädöfjärden,mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,238.92307692307693
1996,Kvädöfjärden,mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,250
1996,Kvädöfjärden,mm,Längd vid 5 års ålder hos tånglake,2026,FALSE,239.5
1996,Kvädöfjärden,mmol/l plasma,Glukos hos abborre,1014,FALSE,4.623809523809523
1996,Kvädöfjärden,mmol/l plasma,Klorid hos abborre,1016,FALSE,118.0909090909091
1996,Kvädöfjärden,mmol/l plasma,Klorid hos tånglake,1016,FALSE,145.47826086956522
1996,Kvädöfjärden,nmol/mg protein × minut,Glutation hos tånglake,1025,TRUE,22.13625
1996,Kvädöfjärden,pmol/mg protein × minut,EROD hos hantånglake,1024,TRUE,274.8
1996,Kvädöfjärden,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,117.42857142857143
1996,Kvädöfjärden,pmol/mg protein × minut,EROD hos hontånglake,1024,TRUE,87.56
1996,Kvädöfjärden,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,70.51597309078038
1996,Kvädöfjärden,"Vikt, g",Vikt hos analyserad tånglake,3002,FALSE,41.58225960068274
1996,Kvädöfjärden,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,5.030017532828786
1996,Kvädöfjärden,"Ålder, år",Ålder hos analyserad tånglake,3001,FALSE,4.9593441964128315
1997,Fjällbacka,%,GSI hos hantånglake,1010,FALSE,0.4035714285714286
1997,Fjällbacka,%,GSI hos hontånglake,1010,FALSE,8.800625
1997,Fjällbacka,%,Hematokrit hos tånglake,1013,FALSE,9.352941176470589
1997,Fjällbacka,%,LSI hos tånglake,1011,FALSE,1.2441176470588236
1997,Fjällbacka,µmol/mg protein × minut,Glutation S-transferas hos hantånglake,1026,TRUE,1.7214285714285715
1997,Fjällbacka,µmol/mg protein × minut,Glutation S-transferas hos hontånglake,1026,TRUE,1.2158823529411764
1997,Fjällbacka,µmol/mg protein × minut,Katalas hos tånglake,1027,TRUE,125.88823529411765
1997,Fjällbacka,Faktor,Konditionsfaktor hos tånglake,1009,FALSE,0.4223529411764706
1997,Fjällbacka,"Fett, % i muskel",Fetthalt hos analyserad tånglake,3004,FALSE,0.6174676370319282
1997,Fjällbacka,"Koncentration, µg/g fv muskel",alfa-HCH hos tånglake,3020,TRUE,0.004589145679440817
1997,Fjällbacka,"Koncentration, µg/g fv muskel",beta-HCH hos tånglake,3021,TRUE,0.00688498445916201
1997,Fjällbacka,"Koncentration, µg/g fv muskel",DDD hos tånglake,3018,TRUE,0.009186415196386731
1997,Fjällbacka,"Koncentration, µg/g fv muskel",DDE hos tånglake,3019,TRUE,0.1134288715271565
1997,Fjällbacka,"Koncentration, µg/g fv muskel",DDT hos tånglake,3017,TRUE,0.01690821740235465
1997,Fjällbacka,"Koncentration, µg/g fv muskel",HCB hos tånglake,3023,TRUE,0.008100603320831746
1997,Fjällbacka,"Koncentration, µg/g fv muskel",Lindan hos tånglake,3022,TRUE,0.017281704648703544
1997,Fjällbacka,"Koncentration, µg/g fv muskel",PCB-101 hos tånglake,3026,TRUE,0.006642844602217195
1997,Fjällbacka,"Koncentration, µg/g fv muskel",PCB-118 hos tånglake,3027,TRUE,0.20735295271229373
1997,Fjällbacka,"Koncentration, µg/g fv muskel",PCB-138 hos tånglake,3026.5,TRUE,0.29532838189414234
1997,Fjällbacka,"Koncentration, µg/g fv muskel",PCB-153 hos tånglake,3028,TRUE,0.45073934375607105
1997,Fjällbacka,"Koncentration, µg/g fv muskel",PCB-180 hos tånglake,3029,TRUE,0.07684968612423307
1997,Fjällbacka,"Koncentration, µg/g fv muskel",PCB-28 hos tånglake,3024,TRUE,0.004589145679440817
1997,Fjällbacka,"Koncentration, µg/g fv muskel",PCB-52 hos tånglake,3025,TRUE,0.004589145679440817
1997,Fjällbacka,"Koncentration, µg/g vv","CB-28+52+101+138+153+180 
 hos tånglake",3030,TRUE,0.005178939091578583
1997,Fjällbacka,"Koncentration, ng/g vv muskel",Kvicksilver hos tånglake,3012,TRUE,13.300960627525715
1997,Fjällbacka,"Konditionsfaktor, K",Konditionsfaktor hos analyserad tånglake,3005,FALSE,0.34478757606243404
1997,Fjällbacka,"Längd, cm",Längd hos analyserad tånglake,3003,FALSE,21.022301760727796
1997,Fjällbacka,mmol/l plasma,Klorid hos tånglake,1016,FALSE,164.88235294117646
1997,Fjällbacka,nmol/mg protein × minut,Glutation hos tånglake,1025,TRUE,19.371176470588235
1997,Fjällbacka,pmol/mg protein × minut,EROD hos hantånglake,1024,TRUE,75.35714285714286
1997,Fjällbacka,pmol/mg protein × minut,EROD hos hontånglake,1024,TRUE,24.705882352941178
1997,Fjällbacka,"Vikt, g",Vikt hos analyserad tånglake,3002,FALSE,32.03261585928323
1997,Fjällbacka,"Ålder, år",Ålder hos analyserad tånglake,3001,FALSE,3.7279192731913513
1997,Fjällbacka,år,Ålder hos tånglake,1008,FALSE,2.3125
1997,"Fjällbacka, okt",%,Missbildade yngel tånglake,2007,FALSE,7.421568627450981
1997,"Fjällbacka, okt",%,Onormala yngel tånglake,2008,FALSE,24.445462121500185
1997,"Fjällbacka, okt",%,Sent döda yngel tånglake,2006,FALSE,6.785198996642397
1997,"Fjällbacka, okt",%,Tidigt döda yngel tånglake,2005,FALSE,2.3198269503879985
1997,"Fjällbacka, okt",°C,"Temperatur i vatten vid redskap under 
provfiske",2013,FALSE,10.7
1997,"Fjällbacka, okt",antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,0.6388888888888888
1997,"Fjällbacka, okt",antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,3.125
1997,"Fjällbacka, okt",antal per redskap och natt,"Strandkrabba, fångst under provfiske",2016,FALSE,54.645833333333336
1997,"Fjällbacka, okt",antal per redskap och natt,"Torsk, fångst under provfiske",2018,FALSE,0.8055555555555556
1997,"Fjällbacka, okt",antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,8.006944444444445
1997,"Fjällbacka, okt",antal per redskap och natt,"Tånglake, fångst under provfiske",2019,FALSE,0.1736111111111111
1997,"Fjällbacka, okt",antal per redskap och natt,"Ål, fångst under provfiske",2020,FALSE,0.3472222222222222
1997,"Fjällbacka, okt",ESI,Ebryosomatisk index hos tånglake,2028,FALSE,9.415841810177692
1997,"Fjällbacka, okt",K,Kondition hos tånglake,2029,FALSE,0.35838763256882117
1997,"Fjällbacka, okt",m,Siktdjup under provfiske,2010,FALSE,4.75
1997,"Fjällbacka, okt",mm,Längd vid 1 års ålder hos tånglake,2022,FALSE,199.23076923076923
1997,"Fjällbacka, okt",mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,226.8
1997,"Fjällbacka, okt",mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,262.57142857142856
1997,"Fjällbacka, okt",mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,255
1997,"Fjällbacka, okt",N,Artantal,2001,FALSE,14
1997,"Fjällbacka, okt",Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,1.7938867572070323
1997,"Fjällbacka, okt",Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,3.98664353859497
1997,Holmöarna,%,GSI hos honabborre,1010,FALSE,4.432222222222222
1997,Holmöarna,%,Hematokrit hos abborre,1013,FALSE,29.666666666666668
1997,Holmöarna,%,LSI hos abborre,1011,FALSE,1.7033333333333334
1997,Holmöarna,%,Missbildade yngel tånglake,2007,FALSE,0.21551724137931033
1997,Holmöarna,%,Onormala yngel tånglake,2008,FALSE,0.27821316614420066
1997,Holmöarna,%,Sent döda yngel tånglake,2006,FALSE,0.27821316614420066
1997,Holmöarna,%,Tidigt döda yngel tånglake,2005,FALSE,0
1997,Holmöarna,ESI,Ebryosomatisk index hos tånglake,2028,FALSE,28.144067508766454
1997,Holmöarna,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.1677777777777778
1997,Holmöarna,"Fett, % i muskel",Fetthalt hos analyserad abborre,3004,FALSE,0.7735256923703415
1997,Holmöarna,g/L,Hemoglobin hos abborre,1012,FALSE,60.55555555555556
1997,Holmöarna,K,Kondition hos tånglake,2029,FALSE,0.28437174344956356
1997,Holmöarna,"Koncentration, µg/g fv muskel",alfa-HCH hos abborre,3020,TRUE,0.007110843507157353
1997,Holmöarna,"Koncentration, µg/g fv muskel",beta-HCH hos abborre,3021,TRUE,0.003108466610970893
1997,Holmöarna,"Koncentration, µg/g fv muskel",DDD hos abborre,3018,TRUE,0.004720898566344845
1997,Holmöarna,"Koncentration, µg/g fv muskel",DDE hos abborre,3019,TRUE,0.06445963809541515
1997,Holmöarna,"Koncentration, µg/g fv muskel",DDT hos abborre,3017,TRUE,0.023623290775807406
1997,Holmöarna,"Koncentration, µg/g fv muskel",HCB hos abborre,3023,TRUE,0.014972745291283346
1997,Holmöarna,"Koncentration, µg/g fv muskel",Lindan hos abborre,3022,TRUE,0.0050916086297035645
1997,Holmöarna,"Koncentration, µg/g fv muskel",PCB-101 hos abborre,3026,TRUE,0.021117014066782056
1997,Holmöarna,"Koncentration, µg/g fv muskel",PCB-118 hos abborre,3027,TRUE,0.029202193690775695
1997,Holmöarna,"Koncentration, µg/g fv muskel",PCB-138 hos abborre,3026.5,TRUE,0.06966212862297706
1997,Holmöarna,"Koncentration, µg/g fv muskel",PCB-153 hos abborre,3028,TRUE,0.10184178348342485
1997,Holmöarna,"Koncentration, µg/g fv muskel",PCB-180 hos abborre,3029,TRUE,0.03691639549385861
1997,Holmöarna,"Koncentration, µg/g tv lever",Bly hos abborre,3014,TRUE,0.024511393442387563
1997,Holmöarna,"Koncentration, µg/g tv lever",Kadmium hos abborre,3009,TRUE,0.4722402585135575
1997,Holmöarna,"Koncentration, µg/g tv lever",Koppar hos abborre,3011,TRUE,13.168331979595713
1997,Holmöarna,"Koncentration, µg/g tv lever",Krom hos abborre,3010,TRUE,0.1707848510351722
1997,Holmöarna,"Koncentration, µg/g tv lever",Nickel hos abborre,3013,TRUE,0.07627795445555262
1997,Holmöarna,"Koncentration, µg/g tv lever",Zink hos abborre,3016,TRUE,115.35574165999299
1997,Holmöarna,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,75.66259567800952
1997,Holmöarna,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.2305339285768293
1997,Holmöarna,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,18.82740136868777
1997,Holmöarna,mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,106
1997,Holmöarna,mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,162.5
1997,Holmöarna,mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,171
1997,Holmöarna,mm,Längd vid 5 års ålder hos tånglake,2026,FALSE,186.2
1997,Holmöarna,mmol/l plasma,Glukos hos abborre,1014,FALSE,4.533333333333333
1997,Holmöarna,mmol/l plasma,Klorid hos abborre,1016,FALSE,110.5
1997,Holmöarna,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,72.88888888888889
1997,Holmöarna,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,82.12298677669466
1997,Holmöarna,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,4.063947793627949
1997,Holmöarna,år,Ålder hos abborre,1008,FALSE,4.333333333333333
1997,Kvädöfjärden,%,GSI hos honabborre,1010,FALSE,4.390625
1997,Kvädöfjärden,%,GSI hos hontånglake,1010,FALSE,9.289565217391305
1997,Kvädöfjärden,%,Hematokrit hos abborre,1013,FALSE,25.6875
1997,Kvädöfjärden,%,Hematokrit hos tånglake,1013,FALSE,13.2
1997,Kvädöfjärden,%,Könskvot hos tånglake,1030,FALSE,54.26315789473684
1997,Kvädöfjärden,%,LSI hos abborre,1011,FALSE,1.414375
1997,Kvädöfjärden,%,LSI hos tånglake,1011,FALSE,1.8228
1997,Kvädöfjärden,%,Missbildade yngel tånglake,2007,FALSE,0.10204081632653061
1997,Kvädöfjärden,%,Onormala yngel tånglake,2008,FALSE,6.588665888919866
1997,Kvädöfjärden,%,Sent döda yngel tånglake,2006,FALSE,3.3236638035572774
1997,Kvädöfjärden,%,Tidigt döda yngel tånglake,2005,FALSE,0.8657995472044683
1997,Kvädöfjärden,°C,"Vattentemperatur vid 1m, säsongsmedel ",2011,FALSE,16.32348484848485
1997,Kvädöfjärden,µmol/mg protein × minut,Glutation S-transferas hos hantånglake,1026,TRUE,0.8813333333333333
1997,Kvädöfjärden,µmol/mg protein × minut,Glutation S-transferas hos hontånglake,1026,TRUE,0.6544
1997,Kvädöfjärden,µmol/mg protein × minut,Katalas hos tånglake,1027,TRUE,62.092
1997,Kvädöfjärden,ESI,Ebryosomatisk index hos tånglake,2028,FALSE,11.964456458165388
1997,Kvädöfjärden,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.22875
1997,Kvädöfjärden,Faktor,Konditionsfaktor hos tånglake,1009,FALSE,0.43
1997,Kvädöfjärden,"Fett, % i muskel",Fetthalt hos analyserad abborre,3004,FALSE,0.7160515014004147
1997,Kvädöfjärden,"Fett, % i muskel",Fetthalt hos analyserad tånglake,3004,FALSE,0.7743004165099608
1997,Kvädöfjärden,g/L,Hemoglobin hos abborre,1012,FALSE,68.6875
1997,Kvädöfjärden,K,Kondition hos tånglake,2029,FALSE,0.33297661656647676
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",alfa-HCH hos abborre,3020,TRUE,0.005496620290745938
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",alfa-HCH hos tånglake,3020,TRUE,0.00948658490591937
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",beta-HCH hos abborre,3021,TRUE,0.0056973232174044935
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",beta-HCH hos tånglake,3021,TRUE,0.009616341190667066
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDD hos abborre,3018,TRUE,0.005716306649589426
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDD hos tånglake,3018,TRUE,0.011525222131060815
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDE hos abborre,3019,TRUE,0.028866853547791657
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDE hos tånglake,3019,TRUE,0.13917757962239666
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDT hos tånglake,3017,TRUE,0.02339890605215744
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",HCB hos abborre,3023,TRUE,0.0053421518481769174
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",HCB hos tånglake,3023,TRUE,0.01010669633523274
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",Lindan hos abborre,3022,TRUE,0.005557389444161918
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",Lindan hos tånglake,3022,TRUE,0.015359533834438959
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-101 hos abborre,3026,TRUE,0.0044196681877280795
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-101 hos tånglake,3026,TRUE,0.007761682679273708
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-118 hos abborre,3027,TRUE,0.010244682214259435
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-118 hos tånglake,3027,TRUE,0.031229844446186834
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-138 hos abborre,3026.5,TRUE,0.018777022188206975
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-138 hos tånglake,3026.5,TRUE,0.08445776162842143
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-153 hos abborre,3028,TRUE,0.025419758434278263
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-153 hos tånglake,3028,TRUE,0.174964202223792
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-180 hos abborre,3029,TRUE,0.0062049863232286895
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-180 hos tånglake,3029,TRUE,0.03508782664594399
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-28 hos tånglake,3024,TRUE,0.003652822309401046
1997,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-52 hos tånglake,3025,TRUE,0.003652822309401046
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Bly hos abborre,3014,TRUE,0.030528941910832413
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Bly hos tånglake,3014,TRUE,0.2123881628869952
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Kadmium hos abborre,3009,TRUE,0.4585893097811767
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Kadmium hos tånglake,3009,TRUE,1.7753544274373765
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Koppar hos abborre,3011,TRUE,13.789667590833272
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Koppar hos tånglake,3011,TRUE,25.129425021480976
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Krom hos abborre,3010,TRUE,0.2214550592809618
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Krom hos tånglake,3010,TRUE,0.41072788929236514
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Nickel hos abborre,3013,TRUE,0.0864698867191595
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Nickel hos tånglake,3013,TRUE,0.19338226671072897
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Zink hos abborre,3016,TRUE,141.36218586424258
1997,Kvädöfjärden,"Koncentration, µg/g tv lever",Zink hos tånglake,3016,TRUE,178.93637036697734
1997,Kvädöfjärden,"Koncentration, µg/g vv","CB-28+52+101+138+153+180 
 hos tånglake",3030,TRUE,0.0023970569125157663
1997,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,13.378910472039976
1997,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos tånglake,3012,TRUE,53.42770120704457
1997,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.2288553151897774
1997,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad tånglake,3005,FALSE,0.3923085797517152
1997,Kvädöfjärden,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,15.88995724073278
1997,Kvädöfjärden,"Längd, cm",Längd hos analyserad tånglake,3003,FALSE,19.609125089730348
1997,Kvädöfjärden,m,"Siktdjup, säsongsmedel",2012,FALSE,4.238636363636363
1997,Kvädöfjärden,mm,Längd vid 1 års ålder hos tånglake,2022,FALSE,121
1997,Kvädöfjärden,mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,167.6
1997,Kvädöfjärden,mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,198
1997,Kvädöfjärden,mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,215.25
1997,Kvädöfjärden,mm,Längd vid 5 års ålder hos tånglake,2026,FALSE,254.36363636363637
1997,Kvädöfjärden,mmol/l plasma,Glukos hos abborre,1014,FALSE,4.79375
1997,Kvädöfjärden,mmol/l plasma,Klorid hos abborre,1016,FALSE,118.375
1997,Kvädöfjärden,mmol/l plasma,Klorid hos tånglake,1016,FALSE,151.3181818181818
1997,Kvädöfjärden,nmol/mg protein × minut,Glutation hos tånglake,1025,TRUE,14.9184
1997,Kvädöfjärden,pmol/mg protein × minut,EROD hos hantånglake,1024,TRUE,250.8
1997,Kvädöfjärden,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,96.5625
1997,Kvädöfjärden,pmol/mg protein × minut,EROD hos hontånglake,1024,TRUE,80.88
1997,Kvädöfjärden,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,49.302499561014116
1997,Kvädöfjärden,"Vikt, g",Vikt hos analyserad tånglake,3002,FALSE,29.580292021069464
1997,Kvädöfjärden,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,4.037804129984323
1997,Kvädöfjärden,"Ålder, år",Ålder hos analyserad tånglake,3001,FALSE,4.758109647973272
1997,Kvädöfjärden,år,Ålder hos abborre,1008,FALSE,4.533333333333333
1998,Fjällbacka,%,GSI hos hantånglake,1010,FALSE,0.32666666666666666
1998,Fjällbacka,%,GSI hos hontånglake,1010,FALSE,15.106
1998,Fjällbacka,%,Hematokrit hos tånglake,1013,FALSE,15.6
1998,Fjällbacka,%,Könskvot hos tånglake,1030,FALSE,52.3
1998,Fjällbacka,%,LSI hos tånglake,1011,FALSE,1.3876
1998,Fjällbacka,µmol/mg protein × minut,Glutation S-transferas hos hantånglake,1026,TRUE,1.3699999999999999
1998,Fjällbacka,µmol/mg protein × minut,Glutation S-transferas hos hontånglake,1026,TRUE,0.9344
1998,Fjällbacka,µmol/mg protein × minut,Katalas hos tånglake,1027,TRUE,72.30799999999999
1998,Fjällbacka,Faktor,Konditionsfaktor hos tånglake,1009,FALSE,0.492
1998,Fjällbacka,"Fett, % i muskel",Fetthalt hos analyserad tånglake,3004,FALSE,0.5826907549194711
1998,Fjällbacka,"Koncentration, µg/g fv muskel",alfa-HCH hos tånglake,3020,TRUE,0.004970440681661247
1998,Fjällbacka,"Koncentration, µg/g fv muskel",beta-HCH hos tånglake,3021,TRUE,0.006084858202570254
1998,Fjällbacka,"Koncentration, µg/g fv muskel",DDD hos tånglake,3018,TRUE,0.009001633915300447
1998,Fjällbacka,"Koncentration, µg/g fv muskel",DDE hos tånglake,3019,TRUE,0.09878013490975829
